Year,Yeargroup,Position,Positiongroup,Top100,Track,Artist,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Valence,Key,Mode,Tempo,Loudness
2011,2,27,2,1,The Edge Of Glory,Lady Gaga,0.000343,0.581,0.772,0.0191,0.11,0.361,9,1,127.952,-6.544
2011,2,28,2,1,Yeah 3x,Chris Brown,0.000369,0.705,0.882,0.00000116,0.0934,0.7,11,0,130,-3.201
2011,2,29,2,1,Set Fire to the Rain,Adele,0.00408,0.603,0.67,0.00000168,0.112,0.446,2,0,107.993,-3.882
2011,2,30,2,1,Super Bass,Nicki Minaj,0.271,0.723,0.86,0.00000456,0.598,0.667,11,1,126.979,-4.357
2011,2,31,3,1,Sexy And I Know It,LMFAO,0.1,0.707,0.861,0,0.191,0.795,7,1,130.021,-4.225
2011,2,32,3,1,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,0.0306,0.664,0.872,0,0.228,0.555,3,1,129.873,-3.117
2011,2,33,3,1,Don't Hold Your Breath,Nicole Scherzinger,0.00646,0.66,0.797,0.000108,0.187,0.674,5,0,110.955,-6.096
2011,2,34,3,1,Best Thing I Never Had,Beyoncé,0.143,0.546,0.649,0.0000155,0.0894,0.298,6,1,99.05,-4.056
2011,2,35,3,1,Bounce (feat. Kelis) - Radio Edit,Calvin Harris,0.0334,0.779,0.963,0.493,0.664,0.759,2,0,127.941,-2.125
2011,2,36,3,1,Cry About It Later (feat. Luísa Sonza & Bruno Martini),Katy Perry,0.0513,0.676,0.794,0.000392,0.0723,0.161,2,0,125.957,-4.78
2011,2,37,3,1,Read All About It,Professor Green,0.336,0.656,0.752,0,0.223,0.447,11,0,100.966,-5.522
2011,2,38,3,1,Champion,Made famous by Chipmunk,0.131,0.56,0.883,0.787,0.242,0.634,6,0,95.033,-8.831
2011,2,39,3,1,Paradise,Coldplay,0.0509,0.449,0.585,0.0000875,0.0833,0.212,5,1,139.631,-6.761
2011,2,40,3,1,Lego House,Ed Sheeran,0.562,0.592,0.637,0,0.13,0.565,11,1,159.701,-8.48
2011,2,41,4,1,Cannonball,Little Mix,0.391,0.346,0.532,0,0.222,0.251,5,1,151.999,-6.479
2011,2,42,4,1,Just Can’t Get Enough,Black Eyed Peas,0.186,0.659,0.628,0,0.105,0.262,0,0,94.05,-8.685
2011,2,43,4,1,Who's That Chick? (feat. Rihanna),David Guetta,0.00372,0.675,0.601,0,0.0458,0.931,11,0,127.938,-4.733
2011,2,44,4,1,Marry You,Bruno Mars,0.332,0.621,0.82,0,0.104,0.452,10,1,144.905,-4.865
2011,2,45,4,1,Last Friday Night (T.G.I.F.),Katy Perry,0.00125,0.652,0.812,0.0000301,0.667,0.72,3,0,126.023,-3.797
2011,2,46,4,1,Feel So Close - Radio Edit,Calvin Harris,0.000972,0.707,0.924,0.00703,0.204,0.919,7,1,127.937,-2.842
2011,2,47,4,1,Don't Wanna Go Home,Jason Derulo,0.0199,0.671,0.808,0,0.134,0.637,2,0,121.953,-4.86
2011,2,48,4,1,Good Feeling,Flo Rida,0.0588,0.706,0.89,0.00286,0.306,0.684,1,0,128.011,-4.444
2011,2,49,4,1,What's My Name?,Rihanna,0.182,0.689,0.784,0,0.0843,0.561,2,1,99.954,-2.972
2011,2,50,4,1,Without You (feat. Usher),David Guetta,0.227,0.608,0.614,0.00000382,0.157,0.402,2,1,127.885,-3.727
2011,2,51,5,1,Wherever You Will Go,Charlene Soraia,0.82,0.597,0.115,0.000215,0.111,0.128,9,1,111.202,-9.217
2011,2,52,5,1,Hello (feat. Dragonette),Martin Solveig,0.0135,0.666,0.975,0.000925,0.105,0.452,3,1,128.005,-3.47
2011,2,53,5,1,She Makes Me Wanna (feat. Dev),JLS,0.0564,0.682,0.843,0,0.368,0.817,0,1,125.953,-4.466
2011,2,54,5,1,Dance with Me Tonight,Olly Murs,0.305,0.672,0.748,0,0.0811,0.964,11,0,163.984,-5.922
2011,2,55,5,1,Coming Home (Made Popular By Diddy-Dirty Money ft. Skylar Grey) [Karaoke Version],Party Tyme Karaoke,0.175,0.779,0.81,0.875,0.185,0.107,7,1,84.007,-6.068
2011,2,56,5,1,Nobody's Perfect,Jessie J,0.00228,0.571,0.881,0,0.663,0.663,7,0,163.098,-3.22
2011,2,57,5,1,We R Who We R,Kesha,0.00987,0.736,0.817,0.00167,0.117,0.653,8,1,119.95,-4.9
2011,2,58,5,1,Buzzin Remix,Mann,0.0887,0.687,0.939,0,0.283,0.539,10,0,104.029,-4.372
2011,2,59,5,1,All About Tonight,Pixie Lott,0.207,0.637,0.804,0,0.115,0.732,2,1,129.261,-6.141
2011,2,60,5,1,Make You Feel My Love,Adele,0.907,0.317,0.172,0.000383,0.105,0.0963,10,1,65.18,-10.636
2011,2,61,6,1,Down With The Trumpets,Rizzle Kicks,0.087,0.753,0.88,0,0.24,0.794,4,0,115.057,-4.689
2011,2,62,6,1,Black and Yellow,Wiz Khalifa,0.0646,0.684,0.834,0,0.271,0.538,2,0,164.02,-4.524
2011,2,63,6,1,I Need A Doctor,Dr. Dre,0.0869,0.594,0.946,0,0.306,0.397,3,1,155.826,-4.521
2011,2,64,6,1,No Regrets,Dappy,0.2,0.532,0.917,0,0.542,0.388,8,1,89.997,-3.468
2011,2,65,6,1,Firework,Katy Perry,0.141,0.638,0.832,0,0.113,0.648,8,1,124.071,-5.039
2011,2,66,6,1,Right There - Featuring 50 Cent,Nicole Scherzinger,0.141,0.637,0.8,0,0.424,0.622,7,1,94.793,-3.894
2011,2,67,6,1,Just The Way You Are,Gavin Mikhail,0.897,0.453,0.327,0,0.0743,0.272,0,1,85.42,-7.895
2011,2,68,6,1,Only Girl (In The World),Rihanna,0.112,0.789,0.706,0.0000171,0.0586,0.638,11,0,125.911,-4.233
2011,2,69,6,1,Air King (with DJ Junior feat. Aurya),Pink Panda,0.0195,0.567,0.863,0.00202,0.293,0.13,5,0,128.016,-6.387
2011,2,70,6,1,Higher,Taio Cruz,0.00448,0.675,0.916,0.0000726,0.128,0.702,8,0,128.024,-5.015
2011,2,71,7,1,Eyes Wide Shut,JLS,0.00163,0.696,0.749,0,0.217,0.589,0,1,128.023,-6.244
2011,2,72,7,1,Forget You,CeeLo Green,0.134,0.696,0.875,0,0.159,0.772,0,1,127.39,-3.682
2011,2,73,7,1,Don't Go (In The Style Of 'Wretch 32 Ft. Josh Kumra'),Reload Karaoke,0.0184,0.811,0.19,0.0426,0.314,0.546,10,1,98.994,-15.313
2011,2,74,7,1,Judas,Lady Gaga,0.000967,0.661,0.937,0.0000159,0.355,0.535,10,0,131.001,-3.83
2011,2,75,7,1,Blind Faith,Chase & Status,0.00523,0.45,0.846,0,0.228,0.402,9,0,140.042,-4.712
2011,2,76,7,1,Little Bad Girl (feat. Taio Cruz & Ludacris),David Guetta,0.00572,0.668,0.829,0,0.358,0.649,11,0,127.009,-2.748
2011,2,77,7,1,Jealousy,Will Young,0.00299,0.651,0.618,0.000207,0.103,0.322,0,0,122.027,-6.45
2011,2,78,7,1,Fast Car,Tracy Chapman,0.313,0.711,0.292,0,0.131,0.194,4,0,103.951,-15.523
2011,2,79,7,1,California King Bed,Rihanna,0.25,0.452,0.571,0,0.114,0.327,7,1,169.899,-3.992
2011,2,80,7,1,Iris,The Goo Goo Dolls,0.00125,0.315,0.715,0.00000797,0.0942,0.497,11,0,155.925,-8.072
2011,2,81,7,1,Skinny Love,Birdy,0.952,0.379,0.29,0.00106,0.118,0.169,4,1,166.467,-8.485
2011,2,82,7,1,Loca People - Radio Edit,Sak Noel,0.000915,0.926,0.808,0.00327,0.0515,0.701,11,0,127.998,-3.148
2011,2,83,7,1,Every Teardrop Is a Waterfall,Coldplay,0.00194,0.425,0.732,0.0103,0.171,0.333,9,1,117.98,-6.883
2011,2,84,7,1,Heaven,Emeli Sandé,0.035,0.39,0.954,0.0217,0.289,0.27,8,0,87.364,-3.114
2011,2,85,7,1,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0.0319,0.646,0.795,0,0.267,0.796,9,1,89.99,-3.293
2011,2,86,7,1,I'm into you (Made famous by Jennifer Lopez ft. Lil Wayne),Karaoke Hits Band,0.00114,0.55,0.787,0.853,0.0981,0.671,8,0,111.986,-7.52
2011,2,87,7,1,All Of The Lights,Kanye West,0.0796,0.531,0.803,0.0000171,0.176,0.221,1,1,142.113,-3.284
2011,2,88,7,1,Lighters,Bad Meets Evil,0.352,0.676,0.695,0,0.119,0.144,0,1,90.268,-8.327
2011,2,89,7,1,Wonderman (feat. Ellie Goulding),Tinie Tempah,0.178,0.619,0.745,0,0.202,0.532,11,0,91.969,-4.801
2011,2,90,7,1,Tonight (I'm Fuckin' You),Enrique Iglesias,0.0277,0.666,0.877,0.0000115,0.142,0.272,0,0,125.989,-4.657
2011,2,91,7,1,L.I.F.E.G.O.E.S.O.N.,Noah And The Whale,0.207,0.603,0.745,0,0.348,0.606,4,1,81.981,-5.79
2011,2,92,7,1,Lights On (feat. Ms Dynamite) - Single Mix,Katy B,0.113,0.852,0.858,0,0.224,0.824,5,0,127.983,-3.759
2011,2,93,7,1,How We Roll,Loick Essien,0.036,0.656,0.83,0,0.387,0.627,5,0,104.968,-4.634
2011,2,94,7,1,Good Girl,Alexis Jordan,0.122,0.719,0.591,0,0.0783,0.576,9,1,126.977,-5.503
2011,2,95,7,1,Unorthodox (feat. Example) - Radio Edit,Wretch 32,0.00507,0.71,0.955,0.0000138,0.216,0.527,2,1,111.984,-3.877
2011,2,96,7,1,Stay Awake - Radio Edit,Example,0.00794,0.532,0.958,0,0.0936,0.322,9,0,134.886,-3.619
2011,2,97,7,1,Mr. Know It All,Kelly Clarkson,0.0284,0.676,0.807,0,0.0701,0.443,5,1,95.956,-5.131
2011,2,98,7,1,Gold Forever,The Wanted,0.0385,0.589,0.743,0,0.0694,0.241,0,1,127.952,-4.711
2011,2,99,7,1,Bass Down Low,DEV,0.0778,0.798,0.627,0,0.0472,0.84,0,1,113.029,-8.086
2011,2,100,7,1,I Won't Let You Go,James Morrison,0.229,0.537,0.611,0,0.146,0.161,0,1,105.955,-6.427
2012,2,1,0,1,Somebody That I Used To Know,Gotye,0.591,0.864,0.495,0.000133,0.0992,0.72,0,1,129.062,-7.036
2012,2,2,0,1,Call Me Maybe,Carly Rae Jepsen,0.0114,0.783,0.58,0.00000228,0.108,0.66,7,1,120.021,-6.548
2012,2,3,0,1,We Are Young (feat. Janelle Monáe),fun.,0.02,0.378,0.638,0.0000766,0.0849,0.735,10,1,184.086,-5.576
2012,2,4,0,1,Titanium (feat. Sia),David Guetta,0.0678,0.604,0.788,0.153,0.127,0.301,0,0,126.06,-3.673
2012,2,5,0,1,Impossible,James Arthur,0.135,0.376,0.695,0,0.11,0.302,0,0,169.533,-4.782
2012,2,6,0,1,Gangnam Style (강남스타일),PSY,0.00417,0.727,0.937,0,0.091,0.749,11,0,132.067,-2.871
2012,2,7,0,1,Starships,Nicki Minaj,0.135,0.747,0.716,0,0.251,0.751,11,0,125.008,-2.457
2012,2,8,0,1,Domino,Jessie J,0.0115,0.757,0.547,0,0.0445,0.793,7,1,126.977,-4.573
2012,2,9,0,1,Payphone,Maroon 5,0.0136,0.739,0.756,0,0.37,0.523,4,1,110.028,-4.828
2012,2,10,0,1,Wild Ones (feat. Sia),Flo Rida,0.0991,0.608,0.86,0,0.262,0.437,5,0,127.075,-5.324
2012,2,11,1,1,Diamonds,Rihanna,0.00125,0.564,0.71,0,0.109,0.393,11,0,91.972,-4.92
2012,2,12,1,1,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth,0.227,0.561,0.522,0,0.104,0.238,2,1,83.962,-5.857
2012,2,13,1,1,Don't You Worry Child - Radio Edit,Swedish House Mafia,0.112,0.612,0.84,0,0.116,0.438,11,0,129.042,-3.145
2012,2,14,1,1,Next To Me,Emeli Sandé,0.0923,0.674,0.81,0.0000474,0.11,0.391,7,0,94.995,-5.117
2012,2,15,1,1,Whistle,Flo Rida,0.0208,0.747,0.937,0,0.29,0.739,0,1,103.976,-5.746
2012,2,16,1,1,Feel the Love (feat. John Newman),Rudimental,0.0026,0.389,0.706,0.000182,0.686,0.238,1,1,179.911,-6.849
2012,2,17,1,1,Mama Do The Hump,Rizzle Kicks,0.00722,0.719,0.889,0,0.0731,0.562,7,1,97.987,-4.088
2012,2,18,1,1,Too Close,Alex Clare,0.0112,0.584,0.712,0.00000105,0.114,0.286,11,0,126.043,-4.311
2012,2,19,1,1,Spectrum (Say My Name) - Calvin Harris Remix,Florence + The Machine,0.00225,0.578,0.946,0.00412,0.0966,0.588,11,0,126.092,-3.85
2012,2,20,1,1,Skyfall,Adele,0.417,0.346,0.552,0,0.114,0.0789,0,0,75.881,-6.864
2012,2,21,2,1,Hall of Fame (feat. will.i.am),The Script,0.0654,0.421,0.873,0,0.123,0.629,10,1,84.786,-4.343
2012,2,22,2,1,Candy,Robbie Williams,0.0368,0.715,0.791,0,0.0694,0.879,10,1,116.043,-6.63
2012,2,23,2,1,Drive By,Train,0.00107,0.765,0.837,0.0000106,0.0801,0.721,1,0,122.028,-3.113
2012,2,24,2,1,Hot Right Now (feat. RITA ORA) - Radio Edit,DJ Fresh,0.00656,0.524,0.972,0.00058,0.224,0.476,4,0,175.017,-1.569
2012,2,25,2,1,Princess of China,Coldplay,0.00385,0.42,0.69,0.015,0.287,0.237,9,0,85.014,-6.221
2012,2,26,2,1,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,0.0317,0.567,0.686,0.00000186,0.0732,0.716,7,1,172.014,-6.139
2012,2,27,2,1,Black Heart,Stooshe,0.0272,0.644,0.884,0.00000229,0.107,0.664,8,1,109.898,-4.269
2012,2,28,2,1,R.I.P. (feat. Tinie Tempah),Rita Ora,0.0267,0.606,0.832,0,0.651,0.354,11,0,71.987,-3.443
2012,2,29,2,1,Troublemaker (feat. Flo Rida),Olly Murs,0.015,0.762,0.863,0,0.125,0.965,0,0,106.012,-3.689
2012,2,30,2,1,Sexy And I Know It,LMFAO,0.1,0.707,0.861,0,0.191,0.795,7,1,130.021,-4.225
2012,2,31,3,1,Niggas In Paris (Remade Instrumental Originally Recorded By Jay-Z & Kanye West),Niggas In Paris Instrumental,0.167,0.834,0.22,0.0748,0.335,0.887,0,1,139.115,-16.99
2012,2,32,3,1,Where Have You Been,Rihanna,0.00201,0.719,0.847,0.0204,0.221,0.444,0,0,127.963,-6.34
2012,2,33,3,1,Locked out of Heaven,Bruno Mars,0.049,0.726,0.698,0,0.309,0.867,5,1,143.994,-4.165
2012,2,34,3,1,Call My Name,Cheryl,0.00272,0.696,0.94,0.00000134,0.0987,0.7,8,1,128.005,-3.498
2012,2,35,3,1,Turn Me On (feat. Nicki Minaj),David Guetta,0.0488,0.705,0.794,0,0.575,0.412,8,1,127.961,-2.266
2012,2,36,3,1,Stronger (What Doesn't Kill You),Kelly Clarkson,0.046,0.562,0.939,0,0.112,0.684,0,1,116.044,-4.282
2012,2,37,3,1,Don't Wake Me Up,Chris Brown,0.0548,0.602,0.691,0,0.144,0.206,7,0,127.967,-5.197
2012,2,38,3,1,Heatwave,Wiley,0.109,0.644,0.863,0,0.109,0.642,5,1,129.275,-5.404
2012,2,39,3,1,This Is Love,will.i.am,0.00473,0.535,0.796,0,0.145,0.282,0,0,128.954,-3.446
2012,2,40,3,1,Wings,Little Mix,0.000758,0.742,0.878,0.0000888,0.286,0.564,9,0,114.965,-3.127
2012,2,41,4,1,She Doesn’t Mind,Sean Paul,0.000624,0.718,0.776,0.00000489,0.207,0.622,7,0,120.015,-5.208
2012,2,42,4,1,Bom Bom - Radio Edit,Sam And The Womp,0.0213,0.755,0.925,0.0000332,0.101,0.804,0,1,125.06,-3.977
2012,2,43,4,1,Young - Radio Edit,Tulisa,0.0184,0.677,0.907,0.00482,0.414,0.752,5,0,125.994,-4.461
2012,2,44,4,1,212,Azealia Banks,0.0123,0.846,0.772,0.000106,0.0769,0.622,11,0,125.998,-5.735
2012,2,45,4,1,Paradise,Coldplay,0.0509,0.449,0.585,0.0000875,0.0833,0.212,5,1,139.631,-6.761
2012,2,46,4,1,I Won't Give Up,Jason Mraz,0.694,0.483,0.303,0,0.115,0.139,4,1,133.406,-10.058
2012,2,47,4,1,Good Feeling,Flo Rida,0.0588,0.706,0.89,0.00286,0.306,0.684,1,0,128.011,-4.444
2012,2,48,4,1,Sweet Nothing (feat. Florence Welch),Calvin Harris,0.197,0.573,0.929,0.000112,0.0567,0.582,8,0,127.934,-3.942
2012,2,49,4,1,|He Ain't Heavy, He's My Brother (Karaoke Version) [Originally Performed By The Justice Collective]|,Zoom Karaoke,0.384,0.413,0.435,0.849,0.0878,0.26,7,1,151.931,-6.888
2012,2,50,4,1,How We Do (Party),Rita Ora,0.0034,0.738,0.922,0,0.0986,0.689,7,1,116.024,-3.94
2012,2,51,5,1,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0.248,0.658,0.677,0,0.368,0.248,5,1,124.91,-6.628
2012,2,52,5,1,Earthquake (feat. Tinie Tempah),Labrinth,0.109,0.54,0.856,0,0.276,0.258,0,0,153.071,-3.966
2012,2,53,5,1,The Power of Love,Gabrielle Aplin,0.901,0.277,0.291,0.0000247,0.103,0.175,11,0,75.119,-9.851
2012,2,54,5,1,I Cry,Flo Rida,0.00616,0.693,0.822,0.00000179,0.315,0.763,4,0,126.035,-5.441
2012,2,55,5,1,Part Of Me,Katy Perry,0.000354,0.667,0.922,0,0.0867,0.761,5,1,130.01,-4.645
2012,2,56,5,1,We Found Love,Rihanna,0.025,0.734,0.766,0.00138,0.108,0.6,1,1,127.986,-4.485
2012,2,57,5,1,Dance with Me Tonight,Olly Murs,0.305,0.672,0.748,0,0.0811,0.964,11,0,163.984,-5.922
2012,2,58,5,1,Moves Like Jagger - Studio Recording From "The Voice" Performance,Maroon 5,0.0111,0.722,0.758,0,0.308,0.62,11,0,128.047,-4.477
2012,2,59,5,1,Levels - Radio Edit,Avicii,0.0462,0.584,0.889,0.828,0.309,0.464,1,0,126.04,-5.941
2012,2,60,5,1,Sing,Gary Barlow & The Commonwealth Band,0.00597,0.497,0.51,0,0.0957,0.213,3,1,162.041,-8.635
2012,2,61,6,1,|Read All About It, Pt. 3 (Originally Performed by Emeli Sandé) - Karaoke Version|,Karaoke World,0.968,0.483,0.31,0.955,0.11,0.0821,2,1,97.998,-15.582
2012,2,62,6,1,Pound The Alarm,Nicki Minaj,0.0403,0.728,0.858,0.00000426,0.0241,0.591,9,1,125.054,-3.686
2012,2,63,6,1,We’ll Be Coming Back,Calvin Harris,0.00131,0.596,0.952,0,0.598,0.571,7,1,127.945,-4.364
2012,2,64,6,1,Alone Again - Original Mix,Alyssa Reid,0.0985,0.413,0.802,0.0000103,0.105,0.514,1,1,85.957,-5.087
2012,2,65,6,1,Little Things,One Direction,0.811,0.709,0.22,0,0.175,0.53,7,1,110.076,-11.856
2012,2,66,6,1,Let's Go (feat. Ne-Yo),Calvin Harris,0.00777,0.71,0.882,0.00771,0.294,0.875,4,0,128.016,-2.932
2012,2,67,6,1,Take Care,Drake,0.0267,0.629,0.515,0.0000122,0.0888,0.299,0,0,121.845,-10.358
2012,2,68,6,1,Wide Awake,Katy Perry,0.0749,0.514,0.683,0.00000264,0.392,0.575,5,1,159.814,-5.099
2012,2,69,6,1,Good Time,Owl City,0.0239,0.56,0.872,0.00000698,0.371,0.682,3,1,126.05,-4.269
2012,2,70,6,1,LaserLight,Jessie J,0.151,0.799,0.779,0.0000155,0.109,0.843,11,1,127.501,-3.708
2012,2,71,7,1,Drunk,Ed Sheeran,0.419,0.733,0.652,0.00000237,0.521,0.459,7,1,99.998,-9.101
2012,2,72,7,1,One More Night,Maroon 5,0.0444,0.718,0.82,0,0.0846,0.613,5,0,92.998,-3.453
2012,2,73,7,1,Bangarang (feat. Sirah),Skrillex,0.0145,0.716,0.972,0.0000322,0.317,0.576,7,1,110.026,-2.302
2012,2,74,7,1,Picking Up the Pieces,Paloma Faith,0.373,0.618,0.782,0.00000247,0.322,0.242,7,1,135.97,-4.781
2012,2,75,7,1,Twilight,Cover Drive,0.00707,0.58,0.73,0.000719,0.293,0.408,7,1,90.005,-2.873
2012,2,76,7,1,Ho Hey,The Lumineers,0.794,0.685,0.466,0.00000206,0.0915,0.353,0,1,79.936,-9.074
2012,2,77,7,1,Some Nights,fun.,0.0178,0.672,0.738,0.0000675,0.0927,0.392,0,1,107.938,-7.045
2012,2,78,7,1,Scream & Shout,will.i.am,0.019,0.772,0.685,0.0000896,0.131,0.501,5,1,130.033,-6.849
2012,2,79,7,1,Turn Up the Music,Chris Brown,0.000238,0.594,0.841,0.00000222,0.156,0.643,1,1,129.925,-5.792
2012,2,80,7,1,International Love (feat. Chris Brown),Pitbull,0.0124,0.67,0.855,0,0.335,0.648,0,0,120.05,-3.035
2012,2,81,7,1,Dedication To My Ex (Miss That),Lloyd,0.0169,0.835,0.724,0.00000548,0.0936,0.964,0,1,119.037,-4.624
2012,2,82,7,1,Lego House,Ed Sheeran,0.562,0.592,0.637,0,0.13,0.565,11,1,159.701,-8.48
2012,2,83,7,1,Scream,Usher,0.00117,0.616,0.862,0,0.179,0.569,7,0,127.992,-5.18
2012,2,84,7,1,Greyhound,Swedish House Mafia,0.00666,0.723,0.806,0.876,0.276,0.539,0,1,124.976,-4.989
2012,2,85,7,1,What Makes You Beautiful,One Direction,0.009,0.726,0.787,0,0.0596,0.888,4,1,124.99,-2.494
2012,2,86,7,1,Express Yourself,Labrinth,0.108,0.632,0.778,0.0000837,0.0793,0.489,9,1,93.878,-3.786
2012,2,87,7,1,Video Games,Lana Del Rey,0.811,0.236,0.249,0.000001,0.087,0.181,6,0,72.847,-9.595
2012,2,88,7,1,Blow Me (One Last Kiss),P!nk,0.000145,0.597,0.919,0,0.282,0.729,7,1,113.991,-2.954
2012,2,89,7,1,Chasing The Sun,The Wanted,0.244,0.637,0.732,0,0.498,0.68,7,0,128.108,-6.209
2012,2,90,7,1,Boyfriend,Justin Bieber,0.0358,0.717,0.55,0.00196,0.126,0.332,10,0,96.976,-6.019
2012,2,91,7,1,She Wolf (Falling to Pieces) [feat. Sia],David Guetta,0.0834,0.491,0.857,0.00000757,0.344,0.395,7,1,129.971,-2.634
2012,2,92,7,1,|Can You Hear Me? (Ayayaya) (feat. Skepta, Jme & Ms D)|,Wiley,0.186,0.755,0.931,0.0000511,0.104,0.742,6,0,129.978,-3.376
2012,2,93,7,1,Can't Say No,Conor Maynard,0.217,0.697,0.783,0,0.0688,0.561,1,1,187.974,-3.943
2012,2,94,7,1,Need You Now,Lady A,0.0927,0.587,0.622,0.000636,0.2,0.231,4,1,107.943,-5.535
2012,2,95,7,1,Born To Die,Lana Del Rey,0.222,0.428,0.626,0.0000822,0.277,0.379,4,0,86.02,-6.639
2012,2,96,7,1,Live While We're Young,One Direction,0.0542,0.663,0.857,0,0.144,0.931,2,1,126.039,-2.16
2012,2,97,7,1,My Kind Of Love,Emeli Sandé,0.715,0.497,0.722,0.00000123,0.183,0.414,5,0,86.782,-2.165
2012,2,98,7,1,Anything Could Happen,Ellie Goulding,0.416,0.701,0.788,0,0.106,0.413,0,1,103.018,-4.052
2012,2,99,7,1,Turn Around (feat. Ne-Yo),Conor Maynard,0.0179,0.594,0.865,0.0000066,0.128,0.595,1,0,125.03,-2.589
2012,2,100,7,1,T.H.E (The Hardest Ever),will.i.am,0.104,0.586,0.712,0.00000621,0.0377,0.45,9,1,106.024,-4.823
2013,2,1,0,1,Blurred Lines,Robin Thicke,0.00334,0.853,0.599,0.00000793,0.0759,0.843,7,1,119.993,-4.756
2013,2,2,0,1,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,0.0426,0.794,0.811,0.00000107,0.101,0.862,6,0,116.047,-8.966
2013,2,3,0,1,Wake Me Up,Avicii,0.0038,0.532,0.783,0.0012,0.161,0.643,2,1,124.08,-5.697
2013,2,4,0,1,Let Her Go,Passenger,0.365,0.479,0.545,0,0.0963,0.243,7,1,74.897,-7.346
2013,2,5,0,1,La La La,Naughty Boy,0.107,0.772,0.65,0.00000113,0.0905,0.262,6,0,125.082,-5.202
2013,2,6,0,1,Roar,Katy Perry,0.00492,0.671,0.771,0.00000728,0.354,0.436,7,0,90.003,-4.821
2013,2,7,0,1,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,0.0633,0.781,0.526,0,0.0457,0.665,6,0,94.993,-6.986
2013,2,8,0,1,Just Give Me a Reason - Dance Remix,Pinkdance,0.169,0.744,0.539,0.00413,0.0613,0.386,6,1,100.024,-14.642
2013,2,9,0,1,Counting Stars,OneRepublic,0.0654,0.664,0.705,0,0.115,0.477,1,0,122.017,-4.972
2013,2,10,0,1,Mirrors,Justin Timberlake,0.234,0.574,0.512,0,0.0946,0.512,5,0,76.899,-6.664
2013,2,11,1,1,Pompeii,Bastille,0.0755,0.679,0.715,0,0.271,0.571,9,1,127.435,-6.383
2013,2,12,1,1,Waiting All Night (feat. Ella Eyre),Rudimental,0.00264,0.544,0.728,0.00959,0.427,0.281,6,0,174.983,-5.358
2013,2,13,1,1,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,0.0291,0.641,0.922,0,0.0862,0.847,2,1,146.078,-4.457
2013,2,14,1,1,Love Me Again,John Newman,0.00453,0.495,0.894,0.000596,0.103,0.213,2,0,126.03,-4.814
2013,2,15,1,1,Burn,Ellie Goulding,0.315,0.555,0.772,0,0.105,0.346,1,1,86.921,-5.007
2013,2,16,1,1,When I Was Your Man,Bruno Mars,0.932,0.612,0.28,0,0.088,0.387,0,1,72.795,-8.648
2013,2,17,1,1,I Knew You Were Trouble (Taylor's Version),Taylor Swift,0.0129,0.584,0.557,0,0.0576,0.767,6,1,154.008,-6.371
2013,2,18,1,1,Scream & Shout,will.i.am,0.019,0.772,0.685,0.0000896,0.131,0.501,5,1,130.033,-6.849
2013,2,19,1,1,I Love It (feat. Charli XCX),Icona Pop,0.00952,0.711,0.906,0.0000164,0.153,0.824,8,1,125.916,-2.671
2013,2,20,1,1,Dear Darlin',Olly Murs,0.00627,0.512,0.828,0.00000873,0.119,0.34,11,0,124.021,-4.672
2013,2,21,2,1,Ho Hey,The Lumineers,0.794,0.685,0.466,0.00000206,0.0915,0.353,0,1,79.936,-9.074
2013,2,22,2,1,Stay,Rihanna,0.945,0.621,0.31,0.0000612,0.117,0.125,9,0,111.893,-10.164
2013,2,23,2,1,Summertime Sadness,Lana Del Rey,0.0477,0.566,0.647,0,0.121,0.22,1,0,111.96,-6.815
2013,2,24,2,1,One Way or Another (Teenage Kicks),One Direction,0.025,0.489,0.867,0,0.586,0.409,4,0,162.131,-3.121
2013,2,25,2,1,Talk Dirty (feat. 2 Chainz),Jason Derulo,0.0348,0.76,0.652,0,0.307,0.759,6,1,100.315,-7.321
2013,2,26,2,1,The Monster,Eminem,0.0525,0.781,0.853,0,0.12,0.624,1,0,110.049,-3.68
2013,2,27,2,1,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,0.335,0.51,0.79,0.0000623,0.316,0.637,6,0,127.946,-3.782
2013,2,28,2,1,We Can't Stop,Miley Cyrus,0.00882,0.613,0.622,0,0.37,0.484,1,0,80.003,-5.794
2013,2,29,2,1,White Noise,Disclosure,0.0103,0.683,0.845,0.000108,0.345,0.874,10,0,119.966,-6.17
2013,2,30,2,1,Radioactive,Imagine Dragons,0.106,0.448,0.784,0.000108,0.668,0.236,9,1,136.245,-3.686
2013,2,31,3,1,|Hold On, We're Going Home|,Drake,0.00421,0.777,0.414,0.0000273,0.0724,0.287,6,0,100.002,-7.44
2013,2,32,3,1,I Need Your Love (feat. Ellie Goulding),Calvin Harris,0.41,0.695,0.869,0,0.237,0.58,8,1,124.989,-5.066
